mission,country,base,date,year,latitude,longitude,pko_deployed,mltipko_deployed,contributing_countries,untrp,unpol,unmob,f_untrp,f_unpol,f_unmob,afr_pko,afr_untrp,afr_unpol,afr_unmob,asian_pko,asian_untrp,asian_unpol,asian_unmob,west_pko,west_untrp,west_unpol,west_unmob,cc_present,afr_cc,asian_cc,west_cc,albania,albania_pko,albania_untrp,albania_unpol,albania_unmob,bangladesh,bangladesh_pko,bangladesh_untrp,bangladesh_unpol,bangladesh_unmob,belgium,belgium_pko,belgium_untrp,belgium_unpol,belgium_unmob,benin,benin_pko,benin_untrp,benin_unpol,benin_unmob,bolivia,bolivia_pko,bolivia_untrp,bolivia_unpol,bolivia_unmob,burkina.faso,burkina.faso_pko,burkina.faso_untrp,burkina.faso_unpol,burkina.faso_unmob,burundi,burundi_pko,burundi_untrp,burundi_unpol,burundi_unmob,cambodia,cambodia_pko,cambodia_untrp,cambodia_unpol,cambodia_unmob,cameroon,cameroon_pko,cameroon_untrp,cameroon_unpol,cameroon_unmob,canada,canada_pko,canada_untrp,canada_unpol,canada_unmob,chad,chad_pko,chad_untrp,chad_unpol,chad_unmob,china,china_pko,china_untrp,china_unpol,china_unmob,congo,congo_pko,congo_untrp,congo_unpol,congo_unmob,cote.d.ivoire,cote.d.ivoire_pko,cote.d.ivoire_untrp,cote.d.ivoire_unpol,cote.d.ivoire_unmob,democratic.republic.of.the.congo,democratic.republic.of.the.congo_pko,democratic.republic.of.the.congo_untrp,democratic.republic.of.the.congo_unpol,democratic.republic.of.the.congo_unmob,djibouti,djibouti_pko,djibouti_untrp,djibouti_unpol,djibouti_unmob,egypt,egypt_pko,egypt_untrp,egypt_unpol,egypt_unmob,el.salvador,el.salvador_pko,el.salvador_untrp,el.salvador_unpol,el.salvador_unmob,ethiopia,ethiopia_pko,ethiopia_untrp,ethiopia_unpol,ethiopia_unmob,france,france_pko,france_untrp,france_unpol,france_unmob,gabon,gabon_pko,gabon_untrp,gabon_unpol,gabon_unmob,gambia,gambia_pko,gambia_untrp,gambia_unpol,gambia_unmob,germany,germany_pko,germany_untrp,germany_unpol,germany_unmob,ghana,ghana_pko,ghana_untrp,ghana_unpol,ghana_unmob,guatemala,guatemala_pko,guatemala_untrp,guatemala_unpol,guatemala_unmob,guinea,guinea_pko,guinea_untrp,guinea_unpol,guinea_unmob,india,india_pko,india_untrp,india_unpol,india_unmob,indonesia,indonesia_pko,indonesia_untrp,indonesia_unpol,indonesia_unmob,ireland,ireland_pko,ireland_untrp,ireland_unpol,ireland_unmob,japan,japan_pko,japan_untrp,japan_unpol,japan_unmob,jordan,jordan_pko,jordan_untrp,jordan_unpol,jordan_unmob,kenya,kenya_pko,kenya_untrp,kenya_unpol,kenya_unmob,korea,korea_pko,korea_untrp,korea_unpol,korea_unmob,liberia,liberia_pko,liberia_untrp,liberia_unpol,liberia_unmob,malawi,malawi_pko,malawi_untrp,malawi_unpol,malawi_unmob,mauritania,mauritania_pko,mauritania_untrp,mauritania_unpol,mauritania_unmob,mongolia,mongolia_pko,mongolia_untrp,mongolia_unpol,mongolia_unmob,montenegro,montenegro_pko,montenegro_untrp,montenegro_unpol,montenegro_unmob,morocco,morocco_pko,morocco_untrp,morocco_unpol,morocco_unmob,mozambique,mozambique_pko,mozambique_untrp,mozambique_unpol,mozambique_unmob,namibia,namibia_pko,namibia_untrp,namibia_unpol,namibia_unmob,nepal,nepal_pko,nepal_untrp,nepal_unpol,nepal_unmob,netherlands,netherlands_pko,netherlands_untrp,netherlands_unpol,netherlands_unmob,niger,niger_pko,niger_untrp,niger_unpol,niger_unmob,nigeria,nigeria_pko,nigeria_untrp,nigeria_unpol,nigeria_unmob,norway,norway_pko,norway_untrp,norway_unpol,norway_unmob,pakistan,pakistan_pko,pakistan_untrp,pakistan_unpol,pakistan_unmob,peru,peru_pko,peru_untrp,peru_unpol,peru_unmob,philippines,philippines_pko,philippines_untrp,philippines_unpol,philippines_unmob,portugal,portugal_pko,portugal_untrp,portugal_unpol,portugal_unmob,romania,romania_pko,romania_untrp,romania_unpol,romania_unmob,russia,russia_pko,russia_untrp,russia_unpol,russia_unmob,rwanda,rwanda_pko,rwanda_untrp,rwanda_unpol,rwanda_unmob,senegal,senegal_pko,senegal_untrp,senegal_unpol,senegal_unmob,sierra.leone,sierra.leone_pko,sierra.leone_untrp,sierra.leone_unpol,sierra.leone_unmob,south.africa,south.africa_pko,south.africa_untrp,south.africa_unpol,south.africa_unmob,south.korea,south.korea_pko,south.korea_untrp,south.korea_unpol,south.korea_unmob,sri.lanka,sri.lanka_pko,sri.lanka_untrp,sri.lanka_unpol,sri.lanka_unmob,sweden,sweden_pko,sweden_untrp,sweden_unpol,sweden_unmob,tanzania,tanzania_pko,tanzania_untrp,tanzania_unpol,tanzania_unmob,thailand,thailand_pko,thailand_untrp,thailand_unpol,thailand_unmob,togo,togo_pko,togo_untrp,togo_unpol,togo_unmob,tunisia,tunisia_pko,tunisia_untrp,tunisia_unpol,tunisia_unmob,uk,uk_pko,uk_untrp,uk_unpol,uk_unmob,ukraine,ukraine_pko,ukraine_untrp,ukraine_unpol,ukraine_unmob,uruguay,uruguay_pko,uruguay_untrp,uruguay_unpol,uruguay_unmob,vietnam,vietnam_pko,vietnam_untrp,vietnam_unpol,vietnam_unmob,yugoslavia,yugoslavia_pko,yugoslavia_untrp,yugoslavia_unpol,yugoslavia_unmob,zambia,zambia_pko,zambia_untrp,zambia_unpol,zambia_unmob
UNAMID,Sudan,nyala,2010-01-01,2010,12.055573,24.8905828,3681.320833333334,1188.0208333333333,6,2421.757142857143,1207.2982142857143,52.26547619047617,46.1375,97.24166666666667,2.1416666666666666,1489.5916666666667,1121.1083333333333,341.7,26.78333333333333,1647.6458333333333,949.6458333333334,681.3958333333334,16.604166666666668,5.9375,2.875,3.0625,0,bangladesh|china|egypt|nigeria|pakistan,nigeria,bangladesh|china|pakistan,0,0,0,0,0,0,1,645.75,275.25,365.5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,323.5833333333333,321.6666666666667,0,1.9166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,372.9166666666667,341.1071428571429,29.285714285714292,2.5238095238095233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.333333333333333,763.6333333333333,664.65,96.2,2.783333333333333,0,0,0,0,0,1,387.4166666666667,249.79166666666666,134.95833333333334,2.6666666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNAMID,Sudan,saraf omra,2010-01-01,2010,13.4770973,23.3116862,209.70833333333334,0,1,201.921875,7.1875,0.5989583333333334,2.609375,1.84375,0.036458333333333336,209.70833333333334,201.921875,7.1875,0.5989583333333334,0,0,0,0,0,0,0,0,rwanda,rwanda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,209.70833333333334,201.921875,7.1875,0.5989583333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNAMID,Sudan,shaeria,2010-01-01,2010,12.46014,25.6067272,190.90833333333333,0,1,166.1625,24.05,0.6958333333333333,7.029166666666667,3.8625,0.004166666666666667,190.90833333333333,166.1625,24.05,0.6958333333333333,0,0,0,0,0,0,0,0,nigeria,nigeria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0833333333333333,190.90833333333333,166.1625,24.05,0.6958333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNAMID,Sudan,shangil tobay,2010-01-01,2010,13.0597331,25.1894346,209.70833333333334,0,1,201.921875,7.1875,0.5989583333333334,2.609375,1.84375,0.036458333333333336,209.70833333333334,201.921875,7.1875,0.5989583333333334,0,0,0,0,0,0,0,0,rwanda,rwanda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,209.70833333333334,201.921875,7.1875,0.5989583333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNAMID,Sudan,sortony,2010-01-01,2010,13.4278694,24.3459028,209.70833333333334,0,1,201.921875,7.1875,0.5989583333333334,2.609375,1.84375,0.036458333333333336,209.70833333333334,201.921875,7.1875,0.5989583333333334,0,0,0,0,0,0,0,0,rwanda,rwanda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,209.70833333333334,201.921875,7.1875,0.5989583333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNAMID,Sudan,tawila,2010-01-01,2010,13.5157341,24.8652549,209.70833333333334,0,1,201.921875,7.1875,0.5989583333333334,2.609375,1.84375,0.036458333333333336,209.70833333333334,201.921875,7.1875,0.5989583333333334,0,0,0,0,0,0,0,0,rwanda,rwanda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,209.70833333333334,201.921875,7.1875,0.5989583333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNAMID,Sudan,tine,2010-01-01,2010,14.971259,22.762087,392.8333333333333,0,1,313.77777777777766,74.08333333333327,4.972222222222222,0,0.3333333333333333,0,392.8333333333333,313.77777777777766,74.08333333333327,4.972222222222222,0,0,0,0,0,0,0,0,senegal,senegal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,392.8333333333333,313.77777777777766,74.08333333333327,4.972222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNAMID,Sudan,umm barru,2010-01-01,2010,15.328131,23.548249,785.6666666666666,0,1,627.5555555555557,148.16666666666657,9.944444444444445,0,0.6666666666666666,0,785.6666666666666,627.5555555555557,148.16666666666657,9.944444444444445,0,0,0,0,0,0,0,0,senegal,senegal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,785.6666666666666,627.5555555555557,148.16666666666657,9.944444444444445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNAMID,Sudan,umm kadada,2010-01-01,2010,13.6024667,26.6911506,1491.6666666666667,0,1,1364.4285714285709,117.14285714285705,10.095238095238097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,egypt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1491.6666666666667,1364.4285714285709,117.14285714285705,10.095238095238097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNAMID,Sudan,zalingei,2010-01-01,2010,12.8999891,23.4810639,419.4166666666667,0,1,403.84375,14.375,1.1979166666666667,5.21875,3.6875,0.07291666666666667,419.4166666666667,403.84375,14.375,1.1979166666666667,0,0,0,0,0,0,0,0,rwanda,rwanda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,419.4166666666667,403.84375,14.375,1.1979166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNMIL,Liberia,barclayville,2010-01-01,2010,4.67972000000003,-8.23388999999997,232.4871794871795,0,1,230.03846153846166,1.9230769230769234,0.52564102564102555,0.519230769230769,0.06410256410256408,0,0,0,0,0,232.4871794871795,230.03846153846166,1.9230769230769234,0.52564102564102555,0,0,0,0,pakistan,0,pakistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,232.4871794871795,230.03846153846166,1.9230769230769234,0.52564102564102555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNMIL,Liberia,buchanan,2010-01-01,2010,5.88083000000006,-10.0466699999999,344.83690476190475,47.63690476190476,2,285.98928571428564,49.703571428571415,9.144047619047614,23.059523809523782,13.44166666666666,0.386904761904762,309.10476190476174,284.5190476190477,19.197619047619042,5.388095238095238,21.64285714285715,0.06547619047619045,20.86309523809524,0.7142857142857142,8.089285714285715,0.8095238095238095,5.565476190476189,1.7142857142857157,ghana,ghana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,297.2,282.9,10.566666666666666,3.7333333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
